range (byte),stride (byte),niter,t (us)
139520,68848,32768,8676.61
139520,68864,32768,11776
139520,68880,32768,6389.5
139520,68896,32768,9018.5
139520,68912,32768,7735.55
139520,68928,32768,11724.5
139520,68944,32768,8727.04
139520,68960,32768,6221.06
139520,68976,32768,7374.85
139520,68992,32768,11722
139520,69008,32768,7717.5
139520,69024,32768,8898.56
139520,69040,32768,6392.06
139520,69056,32768,11657
139520,69072,32768,7572.48
139520,69088,32768,8895.62
139520,69104,32768,7462.53
139520,69120,32768,6221.06
139520,69136,32768,7599.49
139520,69152,32768,8902.53
139520,69168,32768,7911.04
139520,69184,32768,11545
139520,69200,32768,6392.19
139520,69216,32768,8905.98
139520,69232,32768,7732.99
139520,69248,32768,11485.6
139520,69264,32768,8086.02
139520,69280,32768,6221.06
139520,69296,32768,7505.92
139520,69312,32768,11379.1
139520,69328,32768,8438.91
139520,69344,32768,8888.45
139520,69360,32768,6393.09
139520,69376,32768,11340
139520,69392,32768,7689.86
139520,69408,32768,8840.96
139520,69424,32768,8375.04
139520,69440,32768,6222.08
139520,69456,32768,8047.1
139520,69472,32768,8819.07
139520,69488,32768,8033.02
139520,69504,32768,11209.5
139520,69520,32768,6425.47
139520,69536,32768,8818.05
139520,69552,32768,7696.9
139520,69568,32768,11161.6
139520,69584,32768,7497.09
139520,69600,32768,6220.03
139520,69616,32768,7720.96
139520,69632,32768,9874.43
139520,69648,32768,7793.41
139520,69664,32768,8837.5
139520,69680,32768,6394.88
139520,69696,32768,11068.5
139520,69712,32768,7668.99
139520,69728,32768,10970.6
139520,69744,32768,8700.54
139520,69760,32768,4260.99
139520,69776,32768,8705.41
139520,69792,32768,11086
139520,69808,32768,7634.94
139520,69824,32768,11076.1
139520,69840,32768,6386.94
139520,69856,32768,8834.05
139520,69872,32768,7648
139520,69888,32768,11119.1
139520,69904,32768,7850.5
139520,69920,32768,6221.44
139520,69936,32768,7684.86
139520,69952,32768,11173.4
139520,69968,32768,7684.48
139520,69984,32768,8835.46
139520,70000,32768,6393.47
139520,70016,32768,11180.9
139520,70032,32768,8020.99
139520,70048,32768,8807.17
139520,70064,32768,8069.89
139520,70080,32768,6221.06
139520,70096,32768,8327.04
139520,70112,32768,8814.98
139520,70128,32768,7682.56
139520,70144,32768,11309.6
139520,70160,32768,6396.54
139520,70176,32768,8888.06
139520,70192,32768,8365.82
139520,70208,32768,11424.5
139520,70224,32768,7497.47
139520,70240,32768,6221.44
139520,70256,32768,8057.47
139520,70272,32768,11428
139520,70288,32768,7720.96
139520,70304,32768,8905.98
139520,70320,32768,6394.5
139520,70336,32768,11544.1
139520,70352,32768,7945.34
139520,70368,32768,8916.61
139520,70384,32768,7601.54
139520,70400,32768,6221.44
139520,70416,32768,7453.95
139520,70432,32768,8884.99
139520,70448,32768,7575.55
139520,70464,32768,11646.1
139520,70480,32768,6392.96
139520,70496,32768,8900.99
139520,70512,32768,7721.98
139520,70528,32768,11618.9
139520,70544,32768,7396.48
139520,70560,32768,6221.06
139520,70576,32768,8647.42
139520,70592,32768,11003.5
139520,70608,32768,7745.02
139520,70624,32768,9035.9
139520,70640,32768,6396.42
139520,70656,32768,11670
139520,70672,32768,8663.04
139520,70688,32768,8971.14
139520,70704,32768,7834.5
139520,70720,32768,6221.06
139520,70736,32768,7739.52
139520,70752,32768,8901.12
139520,70768,32768,7766.91
139520,70784,32768,11777.9
139520,70800,32768,6390.02
139520,70816,32768,8856.06
139520,70832,32768,7872.51
139520,70848,32768,11653.5
139520,70864,32768,7765.89
139520,70880,32768,6221.44
139520,70896,32768,9038.46
139520,70912,32768,11667.6
139520,70928,32768,7681.02
139520,70944,32768,8902.02
139520,70960,32768,6387.46
139520,70976,32768,11703
139520,70992,32768,8012.03
139520,71008,32768,8903.55
139520,71024,32768,7731.46
139520,71040,32768,6221.06
139520,71056,32768,7722.62
139520,71072,32768,9017.47
139520,71088,32768,7708.03
139520,71104,32768,11551.6
139520,71120,32768,6393.6
139520,71136,32768,8950.53
139520,71152,32768,8450.05
139520,71168,32768,11539.5
139520,71184,32768,7399.42
139520,71200,32768,6221.44
139520,71216,32768,8526.85
139520,71232,32768,11412.9
139520,71248,32768,7728
139520,71264,32768,8870.02
139520,71280,32768,6393.47
139520,71296,32768,11373.4
139520,71312,32768,7751.04
139520,71328,32768,9036.93
139520,71344,32768,7685.63
139520,71360,32768,6221.06
139520,71376,32768,8454.4
139520,71392,32768,8907.01
139520,71408,32768,7409.54
139520,71424,32768,11219.6
139520,71440,32768,6387.97
139520,71456,32768,8841.47
139520,71472,32768,8477.44
139520,71488,32768,11263.2
139520,71504,32768,6221.06
139520,71520,32768,6221.06
139520,71536,32768,7529.98
139520,71552,32768,11119.9
139520,71568,32768,8180.1
139520,71584,32768,8860.93
139520,71600,32768,6387.97
139520,71616,32768,11062.5
139520,71632,32768,8747.9
139520,71648,32768,8728.96
139520,71664,32768,8615.55
139520,71680,32768,6221.06
139520,71696,32768,7699.58
139520,71712,32768,8802.05
139520,71728,32768,8738.43
139520,71744,32768,11035.5
139520,71760,32768,6393.98
139520,71776,32768,8898.05
139520,71792,32768,7384.96
139520,71808,32768,10944
139520,71824,32768,7396.48
139520,71840,32768,6221.95
139520,71856,32768,8807.55
139520,71872,32768,10904.6
139520,71888,32768,7690.5
139520,71904,32768,8836.99
139520,71920,32768,6386.56
139520,71936,32768,11060.5
139520,71952,32768,8649.47
139520,71968,32768,8743.04
139520,71984,32768,7704.06
139520,72000,32768,6221.57
139520,72016,32768,7853.57
139520,72032,32768,8835.97
139520,72048,32768,7674.62
139520,72064,32768,11168.9
139520,72080,32768,6380.03
139520,72096,32768,8818.43
139520,72112,32768,9245.82
139520,72128,32768,11276.5
139520,72144,32768,8443.39
139520,72160,32768,6221.57
139520,72176,32768,8547.46
139520,72192,32768,11358.6
139520,72208,32768,8738.05
139520,72224,32768,8825.86
139520,72240,32768,6391.55
139520,72256,32768,11413
139520,72272,32768,8905.47
139520,72288,32768,8845.44
139520,72304,32768,7567.49
139520,72320,32768,6221.06
139520,72336,32768,8396.54
139520,72352,32768,8812.54
139520,72368,32768,8741.5
139520,72384,32768,10646.8
139520,72400,32768,6381.95
139520,72416,32768,8814.98
139520,72432,32768,7677.44
139520,72448,32768,11439.1
139520,72464,32768,7412.48
139520,72480,32768,6221.44
139520,72496,32768,8810.62
139520,72512,32768,11609.1
139520,72528,32768,7955.07
139520,72544,32768,8869.5
139520,72560,32768,6431.1
139520,72576,32768,11570.6
139520,72592,32768,7694.34
139520,72608,32768,9532.03
139520,72624,32768,8403.97
139520,72640,32768,6221.44
139520,72656,32768,7746.56
139520,72672,32768,8878.46
139520,72688,32768,8079.62
139520,72704,32768,11749.9
139520,72720,32768,6404.86
139520,72736,32768,9023.49
139520,72752,32768,7525.5
139520,72768,32768,11657.5
139520,72784,32768,7680.51
139520,72800,32768,6221.06
139520,72816,32768,7835.01
139520,72832,32768,11734.5
139520,72848,32768,8247.04
139520,72864,32768,8881.41
139520,72880,32768,6397.57
139520,72896,32768,11769
139520,72912,32768,7718.91
139520,72928,32768,8887.04
139520,72944,32768,7398.14
139520,72960,32768,6221.06
139520,72976,32768,7913.98
139520,72992,32768,9049.6
139520,73008,32768,7817.47
139520,73024,32768,11710.5
139520,73040,32768,6393.98
139520,73056,32768,9146.5
139520,73072,32768,8577.54
139520,73088,32768,11683.1
139520,73104,32768,7938.94
139520,73120,32768,6221.95
139520,73136,32768,9161.6
139520,73152,32768,11656.4
139520,73168,32768,7756.16
139520,73184,32768,9064.58
139520,73200,32768,6388.99
139520,73216,32768,11545
139520,73232,32768,9252.48
139520,73248,32768,6221.06
139520,73264,32768,7449.98
139520,73280,32768,6221.06
139520,73296,32768,8852.1
139520,73312,32768,8898.94
139520,73328,32768,7596.54
139520,73344,32768,11356.9
139520,73360,32768,6386.05
139520,73376,32768,8888.96
139520,73392,32768,7592.19
139520,73408,32768,11288.6
139520,73424,32768,7705.98
139520,73440,32768,6221.44
139520,73456,32768,8599.04
139520,73472,32768,11206.4
139520,73488,32768,8808.58
139520,73504,32768,8843.52
139520,73520,32768,6410.11
139520,73536,32768,11212.9
139520,73552,32768,7838.98
139520,73568,32768,8844.03
139520,73584,32768,7765.89
139520,73600,32768,6221.44
139520,73616,32768,7374.59
139520,73632,32768,8781.44
139520,73648,32768,7756.03
139520,73664,32768,11109.5
139520,73680,32768,6393.22
139520,73696,32768,8836.99
139520,73712,32768,7831.42
139520,73728,32768,10964.5
139520,73744,32768,8132.48
139520,73760,32768,6221.57
139520,73776,32768,7512.58
139520,73792,32768,11098
139520,73808,32768,7965.95
139520,73824,32768,8898.56
139520,73840,32768,6388.48
139520,73856,32768,11029.6
139520,73872,32768,7687.55
139520,73888,32768,8789.12
139520,73904,32768,8670.46
139520,73920,32768,6221.06
139520,73936,32768,7686.02
139520,73952,32768,8882.94
139520,73968,32768,7696.51
139520,73984,32768,11102.5
139520,74000,32768,6390.02
139520,74016,32768,8890.5
139520,74032,32768,9472.13
139520,74048,32768,11099.5
139520,74064,32768,8282.88
139520,74080,32768,6221.06
139520,74096,32768,7679.49
139520,74112,32768,11040
139520,74128,32768,7846.91
139520,74144,32768,8821.5
139520,74160,32768,6388.1
139520,74176,32768,10157.1
139520,74192,32768,7642.5
139520,74208,32768,8475.01
139520,74224,32768,8033.41
139520,74240,32768,6221.44
139520,74256,32768,7520
139520,74272,32768,8865.41
139520,74288,32768,8088.96
139520,74304,32768,11291
139520,74320,32768,6394.88
139520,74336,32768,8862.85
139520,74352,32768,8065.41
139520,74368,32768,10222.3
139520,74384,32768,8429.57
139520,74400,32768,6221.57
139520,74416,32768,7711.49
139520,74432,32768,11364.5
139520,74448,32768,7710.59
139520,74464,32768,8834.05
139520,74480,32768,6401.02
139520,74496,32768,11503
139520,74512,32768,7441.41
139520,74528,32768,8862.46
139520,74544,32768,8327.55
139520,74560,32768,6221.06
139520,74576,32768,7821.44
139520,74592,32768,9054.46
139520,74608,32768,7712.51
139520,74624,32768,11597.6
139520,74640,32768,6395.52
139520,74656,32768,9163.39
139520,74672,32768,9678.98
139520,74688,32768,11635.1
139520,74704,32768,9145.47
139520,74720,32768,6221.06
139520,74736,32768,7859.58
139520,74752,32768,11647.5
139520,74768,32768,8304.51
139520,74784,32768,8875.9
139520,74800,32768,6391.94
139520,74816,32768,11667.1
139520,74832,32768,8200.06
139520,74848,32768,8973.57
139520,74864,32768,7378.05
139520,74880,32768,6221.06
139520,74896,32768,7734.02
139520,74912,32768,8894.08
139520,74928,32768,8816.9
139520,74944,32768,11775
139520,74960,32768,6394.5
139520,74976,32768,9126.4
139520,74992,32768,6221.06
139520,75008,32768,11819
139520,75024,32768,7738.5
139520,75040,32768,6221.06
139520,75056,32768,7748.48
139520,75072,32768,11639
139520,75088,32768,7584.51
139520,75104,32768,8822.53
139520,75120,32768,6371.58
139520,75136,32768,10422.1
139520,75152,32768,8387.07
139520,75168,32768,8796.54
139520,75184,32768,7728
139520,75200,32768,6220.03
139520,75216,32768,8348.03
139520,75232,32768,9081.6
139520,75248,32768,7654.91
139520,75264,32768,10357
139520,75280,32768,6366.98
139520,75296,32768,8630.4
139520,75312,32768,8556.93
139520,75328,32768,11403.9
139520,75344,32768,8343.55
139520,75360,32768,6221.06
139520,75376,32768,7708.42
139520,75392,32768,11332.1
139520,75408,32768,7513.47
139520,75424,32768,8817.54
139520,75440,32768,6370.56
139520,75456,32768,11324
139520,75472,32768,7920.51
139520,75488,32768,8905.98
139520,75504,32768,7649.54
139520,75520,32768,6221.95
139520,75536,32768,9337.98
139520,75552,32768,8769.15
139520,75568,32768,7657.98
139520,75584,32768,11168.5
139520,75600,32768,6381.06
139520,75616,32768,8931.46
139520,75632,32768,7430.4
139520,75648,32768,11217.7
139520,75664,32768,8190.46
139520,75680,32768,6221.95
139520,75696,32768,7676.03
139520,75712,32768,11060.6
139520,75728,32768,8017.92
139520,75744,32768,8734.59
139520,75760,32768,6388.61
139520,75776,32768,11052.5
139520,75792,32768,7903.49
139520,75808,32768,8766.98
139520,75824,32768,7654.4
139520,75840,32768,6221.06
139520,75856,32768,9118.46
139520,75872,32768,8886.53
139520,75888,32768,7535.62
139520,75904,32768,11122.6
139520,75920,32768,6393.98
139520,75936,32768,8771.58
139520,75952,32768,8878.98
139520,75968,32768,10882.9
139520,75984,32768,8404.48
139520,76000,32768,6221.06
139520,76016,32768,7591.04
139520,76032,32768,10680.2
139520,76048,32768,7656.58
139520,76064,32768,8709.5
139520,76080,32768,6386.94
139520,76096,32768,10549.5
139520,76112,32768,8034.43
139520,76128,32768,8816
139520,76144,32768,7620.48
139520,76160,32768,6221.57
139520,76176,32768,7676.54
139520,76192,32768,8900.99
139520,76208,32768,9408.51
139520,76224,32768,11164.5
139520,76240,32768,6396.03
139520,76256,32768,8876.03
139520,76272,32768,7905.02
139520,76288,32768,11239.9
139520,76304,32768,7669.89
139520,76320,32768,6221.06
139520,76336,32768,7708.54
139520,76352,32768,11353.1
139520,76368,32768,7714.56
139520,76384,32768,8546.94
139520,76400,32768,6410.5
139520,76416,32768,11466.1
139520,76432,32768,7696
139520,76448,32768,8801.92
139520,76464,32768,7708.03
139520,76480,32768,6221.95
139520,76496,32768,7704.96
139520,76512,32768,8827.01
139520,76528,32768,7915.39
139520,76544,32768,11575.4
139520,76560,32768,6399.49
139520,76576,32768,8890.88
139520,76592,32768,7972.48
139520,76608,32768,11462.4
139520,76624,32768,7955.58
139520,76640,32768,6221.44
139520,76656,32768,7700.48
139520,76672,32768,11568
139520,76688,32768,7703.04
139520,76704,32768,8823.94
139520,76720,32768,6391.55
139520,76736,32768,6221.06
139520,76752,32768,7702.91
139520,76768,32768,8627.46
139520,76784,32768,7631.36
139520,76800,32768,6221.06
139520,76816,32768,7628.67
139520,76832,32768,8888.45
139520,76848,32768,7356.42
139520,76864,32768,11719.4
139520,76880,32768,6395.52
139520,76896,32768,8921.47
139520,76912,32768,7705.98
139520,76928,32768,11644.9
139520,76944,32768,8336.9
139520,76960,32768,6221.06
139520,76976,32768,6402.3
139520,76992,32768,11750.5
139520,77008,32768,8844.03
139520,77024,32768,8940.03
139520,77040,32768,6392.45
139520,77056,32768,11728.9
139520,77072,32768,7471.49
139520,77088,32768,8854.53
139520,77104,32768,8850.94
139520,77120,32768,6222.08
139520,77136,32768,8101.5
139520,77152,32768,9101.57
139520,77168,32768,8790.02
139520,77184,32768,11593.5
139520,77200,32768,6392.45
139520,77216,32768,8882.56
139520,77232,32768,7655.04
139520,77248,32768,11513
139520,77264,32768,7392.64
139520,77280,32768,6221.57
139520,77296,32768,7679.62
139520,77312,32768,11604.1
139520,77328,32768,8167.55
139520,77344,32768,8820.99
139520,77360,32768,6394.5
139520,77376,32768,11432.4
139520,77392,32768,8371.58
139520,77408,32768,8878.46
139520,77424,32768,7755.52
139520,77440,32768,6221.44
139520,77456,32768,7379.97
139520,77472,32768,8893.95
139520,77488,32768,7757.44
139520,77504,32768,11094.4
139520,77520,32768,6392.58
139520,77536,32768,8788.99
139520,77552,32768,7694.08
139520,77568,32768,11217
139520,77584,32768,7707.9
139520,77600,32768,6221.06
139520,77616,32768,7780.48
139520,77632,32768,11255.9
139520,77648,32768,8445.57
139520,77664,32768,8888.06
139520,77680,32768,6391.55
139520,77696,32768,11206.9
139520,77712,32768,8731.52
139520,77728,32768,8886.91
139520,77744,32768,7793.92
139520,77760,32768,6221.06
139520,77776,32768,8014.08
139520,77792,32768,8773.38
139520,77808,32768,8713.98
139520,77824,32768,10966
139520,77840,32768,6384
139520,77856,32768,8673.54
139520,77872,32768,7377.15
139520,77888,32768,11084.5
139520,77904,32768,7870.98
139520,77920,32768,6221.06
139520,77936,32768,7863.04
139520,77952,32768,11064.4
139520,77968,32768,8710.91
139520,77984,32768,8766.98
139520,78000,32768,6391.42
139520,78016,32768,11002
139520,78032,32768,8495.49
139520,78048,32768,8839.94
139520,78064,32768,8093.44
139520,78080,32768,6222.08
139520,78096,32768,7432.45
139520,78112,32768,8759.94
139520,78128,32768,7840.38
139520,78144,32768,11087.1
139520,78160,32768,6387.58
139520,78176,32768,8897.41
139520,78192,32768,9541.38
139520,78208,32768,11179
139520,78224,32768,8369.02
139520,78240,32768,6221.95
139520,78256,32768,8060.54
139520,78272,32768,11243
139520,78288,32768,7683.58
139520,78304,32768,8845.06
139520,78320,32768,6387.58
139520,78336,32768,11253.5
139520,78352,32768,8608.51
139520,78368,32768,8887.42
139520,78384,32768,8041.47
139520,78400,32768,6221.57
139520,78416,32768,8861.44
139520,78432,32768,8855.55
139520,78448,32768,8388.48
139520,78464,32768,11335.9
139520,78480,32768,4262.14
139520,78496,32768,8872.45
139520,78512,32768,7693.06
139520,78528,32768,11463.4
139520,78544,32768,7733.5
139520,78560,32768,6221.57
139520,78576,32768,7832.58
139520,78592,32768,11294.8
139520,78608,32768,9283.97
139520,78624,32768,8854.02
139520,78640,32768,6380.03
139520,78656,32768,11496.2
139520,78672,32768,7410.94
139520,78688,32768,8888.96
139520,78704,32768,7417.47
139520,78720,32768,6221.06
139520,78736,32768,8991.49
139520,78752,32768,8938.11
139520,78768,32768,7470.98
139520,78784,32768,11681.5
139520,78800,32768,6402.94
139520,78816,32768,8876.03
139520,78832,32768,7382.14
139520,78848,32768,10753.7
139520,78864,32768,7587.33
139520,78880,32768,6221.06
139520,78896,32768,7953.41
139520,78912,32768,11768.4
139520,78928,32768,8039.55
139520,78944,32768,8748.03
139520,78960,32768,6376.58
139520,78976,32768,10884
139520,78992,32768,8020.48
139520,79008,32768,8498.56
139520,79024,32768,7783.94
139520,79040,32768,6221.57
139520,79056,32768,8441.98
139520,79072,32768,8877.06
139520,79088,32768,8099.97
139520,79104,32768,11795.1
139520,79120,32768,6396.93
139520,79136,32768,8903.55
139520,79152,32768,7717.12
139520,79168,32768,11030.9
139520,79184,32768,7732.1
139520,79200,32768,6221.44
139520,79216,32768,7470.08
139520,79232,32768,11734.5
139520,79248,32768,7821.95
139520,79264,32768,8942.08
139520,79280,32768,6404.61
139520,79296,32768,11614.5
139520,79312,32768,9154.43
139520,79328,32768,8885.63
139520,79344,32768,7710.08
139520,79360,32768,6221.95
139520,79376,32768,7540.48
139520,79392,32768,8884.1
139520,79408,32768,8385.92
139520,79424,32768,11358.1
139520,79440,32768,6398.46
139520,79456,32768,8840.45
139520,79472,32768,7686.91
139520,79488,32768,11379.5
139520,79504,32768,7726.98
139520,79520,32768,6222.08
139520,79536,32768,7724.54
139520,79552,32768,11281.9
139520,79568,32768,7681.41
139520,79584,32768,8902.4
